Quantity,Name,Sets,Conditions,Languages,Finishes,Paused,Tags,Offer,Limit
8,Azorius Signet,Commander 2018,NM,EN,N,,,1000,0.09252544820152676
8,Bant Charm,Commander 2018,NM,EN,N,,,1000,0.010524180955851978
8,Barren Moor,Commander 2018,NM,EN,N,,,1000,0.01
8,Bear Umbra,Commander 2018,NM,EN,N,,,1000,4.693431050656661
8,Blasphemous Act,Commander 2018,NM,EN,N,,,1000,0.15142846310489336
8,Blinkmoth Urn,Commander 2018,NM,EN,N,,,1000,0.09778209303524701
8,Bloodtracker,Commander 2018,NM,EN,N,,,1000,0.11287380629800171
8,Bojuka Bog,Commander 2018,NM,EN,N,,,1000,0.4285995404523827
8,Boon Satyr,Commander 2018,NM,EN,N,,,1000,0.01
8,Boreas Charger,Commander 2018,NM,EN,N,,,1000,0.11623541066010629
8,"Bruna, Light of Alabaster",Commander 2018,NM,EN,N,,,1000,0.02108471310867316
8,Buried Ruin,Commander 2018,NM,EN,N,,,1000,0.012088138260059991
8,Chain Reaction,Commander 2018,NM,EN,N,,,1000,0.17839780980805692
8,Chaos Warp,Commander 2018,NM,EN,N,,,1000,0.3653566736362405
8,Chief of the Foundry,Commander 2018,NM,EN,N,,,1000,0.01
8,Command Tower,Commander 2018,NM,EN,N,,,1000,0.01682619325232864
8,Commander's Sphere,Commander 2018,NM,EN,N,,,1000,0.01
8,Coveted Jewel,Commander 2018,NM,EN,N,,,1000,0.014804964283452083
8,Crash of Rhino Beetles,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Creeping Renaissance,Commander 2018,NM,EN,N,,,1000,0.023469839463603082
8,Crystal Ball,Commander 2018,NM,EN,N,,,1000,0.02530418408083043
8,Cultivate,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Darksteel Juggernaut,Commander 2018,NM,EN,N,,,1000,0.04103172966487218
8,Dawn's Reflection,Commander 2018,NM,EN,N,,,1000,0.01
8,Daxos of Meletis,Commander 2018,NM,EN,N,,,1000,0.013440888543891126
8,Deathreap Ritual,Commander 2018,NM,EN,N,,,1000,0.011415995469417229
8,Decimate,Commander 2018,NM,EN,N,,,1000,0.41875079170116014
8,Devastation Tide,Commander 2018,NM,EN,N,,,1000,0.13790162233541534
8,Dimir Signet,Commander 2018,NM,EN,N,,,1000,0.6845730407234264
8,Dreamstone Hedron,Commander 2018,NM,EN,N,,,1000,0.01
8,Duplicant,Commander 2018,NM,EN,N,,,1000,0.06647308832103883
8,Echo Storm,Commander 2018,NM,EN,N,,,1000,0.01
8,Enchantress's Presence,Commander 2018,NM,EN,N,,,1000,1.7093232876781823
8,Endless Atlas,Commander 2018,NM,EN,N,,,1000,0.2076310074543854
8,Entreat the Angels,Commander 2018,NM,EN,N,,,1000,0.1294502293517939
8,Entreat the Dead,Commander 2018,NM,EN,N,,,1000,0.13394718961607427
8,Estrid's Invocation,Commander 2018,NM,EN,N,,,1000,4.094958255159475
8,Etherium Sculptor,Commander 2018,NM,EN,N,,,1000,0.023613974804597673
8,Ever-Watching Threshold,Commander 2018,NM,EN,N,,,1000,0.024964868666156347
8,Explosive Vegetation,Commander 2018,NM,EN,N,,,1000,0.23688595934685402
8,Far Wanderings,Commander 2018,NM,EN,N,,,1000,0.01
8,Farhaven Elf,Commander 2018,NM,EN,N,,,1000,0.033336332018276585
8,Finest Hour,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Flameblast Dragon,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Forge of Heroes,Commander 2018,NM,EN,N,,,1000,0.010257609934167328
8,Forgotten Cave,Commander 2018,NM,EN,N,,,1000,0.01
8,Fury Storm,Commander 2018,NM,EN,N,,,1000,0.2638860877063176
8,Gaze of Granite,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Geode Golem,Commander 2018,NM,EN,N,,,1000,0.12436114519661695
8,Golgari Rot Farm,Commander 2018,NM,EN,N,,,1000,0.01
8,Grapple with the Past,Commander 2018,NM,EN,N,,,1000,0.01
8,Great Furnace,Commander 2018,NM,EN,N,,,1000,0.04108438597863043
8,Gruul Turf,Commander 2018,NM,EN,N,,,1000,0.012088138260059991
8,Halimar Depths,Commander 2018,NM,EN,N,,,1000,0.025110211479546667
8,Harrow,Commander 2018,NM,EN,N,,,1000,0.023469839463603082
8,Heavenly Blademaster,Commander 2018,NM,EN,N,,,1000,0.07063744248795638
8,Hedron Archive,Commander 2018,NM,EN,N,,,1000,0.02686347316854161
8,Herald of the Pantheon,Commander 2018,NM,EN,N,,,1000,0.09711978138368335
8,High Priest of Penance,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Highland Lake,Commander 2018,NM,EN,N,,,1000,0.01
8,Hunting Wilds,Commander 2018,NM,EN,N,,,1000,0.01
8,Hydra Omnivore,Commander 2018,NM,EN,N,,,1000,0.40177376977231194
8,Inkwell Leviathan,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Into the Roil,Commander 2018,NM,EN,N,,,1000,0.01
8,Izzet Boilerworks,Commander 2018,NM,EN,N,,,1000,0.01
8,Izzet Signet,Commander 2018,NM,EN,N,,,1000,0.05050922813829916
8,Jund Panorama,Commander 2018,NM,EN,N,,,1000,0.05050922813829916
8,Jungle Hollow,Commander 2018,NM,EN,N,,,1000,0.01
8,Kazandu Refuge,Commander 2018,NM,EN,N,,,1000,0.011953484321783177
8,Khalni Garden,Commander 2018,NM,EN,N,,,1000,0.016687602052014992
8,Khalni Heart Expedition,Commander 2018,NM,EN,N,,,1000,0.01
8,Krosan Verge,Commander 2018,NM,EN,N,,,1000,0.01
8,Lonely Sandbar,Commander 2018,NM,EN,N,,,1000,0.01
8,Loyal Apprentice,Commander 2018,NM,EN,N,,,1000,0.23034096318240557
8,Loyal Guardian,Commander 2018,NM,EN,N,,,1000,0.032074218767952085
8,Loyal Subordinate,Commander 2018,NM,EN,N,,,1000,0.013667446741831856
8,Loyal Unicorn,Commander 2018,NM,EN,N,,,1000,0.010524180955851978
8,Mimic Vat,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Mind Stone,Commander 2018,NM,EN,N,,,1000,0.09252544820152676
8,Mirrorworks,Commander 2018,NM,EN,N,,,1000,0.046148716191209
8,Moonlight Bargain,Commander 2018,NM,EN,N,,,1000,0.03197360782371704
8,Mosswort Bridge,Commander 2018,NM,EN,N,,,1000,0.016872415741257273
8,Mountain Valley,Commander 2018,NM,EN,N,,,1000,0.047773591946221036
8,Mulldrifter,Commander 2018,NM,EN,N,,,1000,0.04108438597863043
8,Myth Unbound,Commander 2018,NM,EN,N,,,1000,0.06237861992518781
8,Nesting Dragon,Commander 2018,NM,EN,N,,,1000,8.695963414634145
8,Night Incarnate,Commander 2018,NM,EN,N,,,1000,0.03414844280761322
8,Ninja of the Deep Hours,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Nylea's Colossus,Commander 2018,NM,EN,N,,,1000,0.02686347316854161
8,Octopus Umbra,Commander 2018,NM,EN,N,,,1000,0.03557784546030912
8,Orzhov Basilica,Commander 2018,NM,EN,N,,,1000,0.01
8,Orzhov Guildgate,Commander 2018,NM,EN,N,,,1000,0.01
8,Phyrexian Delver,Commander 2018,NM,EN,N,,,1000,0.0909670530971419
8,Ponder,Commander 2018,NM,EN,N,,,1000,0.7629190530531492
8,Portent,Commander 2018,NM,EN,N,,,1000,0.01
8,Primordial Mist,Commander 2018,NM,EN,N,,,1000,0.07475022756145844
8,Prismatic Lens,Commander 2018,NM,EN,N,,,1000,0.012133047967000708
8,Prototype Portal,Commander 2018,NM,EN,N,,,1000,0.013440888543891126
8,Psychosis Crawler,Commander 2018,NM,EN,N,,,1000,0.03924946014335903
8,Rakdos Carnarium,Commander 2018,NM,EN,N,,,1000,0.01
8,Rampaging Baloths,Commander 2018,NM,EN,N,,,1000,0.02691241637902071
8,Retreat to Hagra,Commander 2018,NM,EN,N,,,1000,0.014987699272382917
8,Retrofitter Foundry,Commander 2018,NM,EN,N,,,1000,8.49821572241875
8,Return to Dust,Commander 2018,NM,EN,N,,,1000,0.0777553041783043
8,Sage's Reverie,Commander 2018,NM,EN,N,,,1000,0.010346417082860883
8,Saheeli's Directive,Commander 2018,NM,EN,N,,,1000,0.05050922813829916
8,Sakura-Tribe Elder,Commander 2018,NM,EN,N,,,1000,0.06647308832103883
8,Savage Lands,Commander 2018,NM,EN,N,,,1000,0.05636679884345502
8,Scoured Barrens,Commander 2018,NM,EN,N,,,1000,0.011014060756334768
8,Scute Mob,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Seaside Citadel,Commander 2018,NM,EN,N,,,1000,0.14717215901838127
8,Seat of the Synod,Commander 2018,NM,EN,N,,,1000,0.04108438597863043
8,Sejiri Refuge,Commander 2018,NM,EN,N,,,1000,0.022416406496436315
8,Silent-Blade Oni,Commander 2018,NM,EN,N,,,1000,0.21794886255492898
8,Simic Growth Chamber,Commander 2018,NM,EN,N,,,1000,0.013214644942191787
8,Skull Storm,Commander 2018,NM,EN,N,,,1000,0.014804964283452083
8,Snake Umbra,Commander 2018,NM,EN,N,,,1000,0.013395614662812359
8,Sol Ring,Commander 2018,NM,EN,N,,,1000,0.41875079170116014
8,Soul Snare,Commander 2018,NM,EN,N,,,1000,0.01
8,Steel Hellkite,Commander 2018,NM,EN,N,,,1000,0.14995267627643438
8,Stitch Together,Commander 2018,NM,EN,N,,,1000,0.04293589946386043
8,Submerged Boneyard,Commander 2018,NM,EN,N,,,1000,0.01
8,Terminus,Commander 2018,NM,EN,N,,,1000,0.09252544820152676
8,Thopter Assembly,Commander 2018,NM,EN,N,,,1000,0.0152621810784504
8,Thopter Spy Network,Commander 2018,NM,EN,N,,,1000,0.08659796486840962
8,Tranquil Cove,Commander 2018,NM,EN,N,,,1000,0.01
8,Tranquil Thicket,Commander 2018,NM,EN,N,,,1000,0.01
8,Treasure Hunt,Commander 2018,NM,EN,N,,,1000,0.01
8,Treasure Nabber,Commander 2018,NM,EN,N,,,1000,3.625477954971858
8,Unstable Obelisk,Commander 2018,NM,EN,N,,,1000,0.012088138260059991
8,Unwinding Clock,Commander 2018,NM,EN,N,,,1000,4.969586303939963
8,Utter End,Commander 2018,NM,EN,N,,,1000,0.2814306547205422
8,Warped Landscape,Commander 2018,NM,EN,N,,,1000,0.013667446741831856
8,Anje's Ravager,Commander 2019,NM,EN,N,,,1000,0.023469839463603082
8,Apex Altisaur,Commander 2019,NM,EN,N,,,1000,0.23034096318240557
8,Ash Barrens,Commander 2019,NM,EN,N,,,1000,0.01
8,Azorius Chancery,Commander 2019,NM,EN,N,,,1000,0.01
8,Barren Moor,Commander 2019,NM,EN,N,,,1000,0.01
8,Big Game Hunter,Commander 2019,NM,EN,N,,,1000,0.01
8,Bojuka Bog,Commander 2019,NM,EN,N,,,1000,0.32022909296318414
8,Bone Miser,Commander 2019,NM,EN,N,,,1000,0.41875079170116014
8,Burnished Hart,Commander 2019,NM,EN,N,,,1000,0.01
8,Call to the Netherworld,Commander 2019,NM,EN,N,,,1000,0.01
8,Chaos Warp,Commander 2019,NM,EN,N,,,1000,0.15533955103762154
8,Cinder Glade,Commander 2019,NM,EN,N,,,1000,0.04108438597863043
8,Clever Impersonator,Commander 2019,NM,EN,N,,,1000,0.13172831387080272
8,Colossal Majesty,Commander 2019,NM,EN,N,,,1000,0.01650299167544858
8,Curse of Fool's Wisdom,Commander 2019,NM,EN,N,,,1000,0.01849822498835348
8,Darkwater Catacombs,Commander 2019,NM,EN,N,,,1000,0.025352709775249886
8,Desolation Twin,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,Dimir Aqueduct,Commander 2019,NM,EN,N,,,1000,0.01
8,Dockside Extortionist,Commander 2019,NM,EN,N,,,1000,26.272173076923078
8,Dragonmaster Outcast,Commander 2019,NM,EN,N,,,1000,0.1838404771583351
8,Dusk // Dawn,Commander 2019,NM,EN,N,,,1000,0.01
8,Elemental Bond,Commander 2019,NM,EN,N,,,1000,0.14771120618183506
8,Empowered Autogenerator,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,Exotic Orchard,Commander 2019,NM,EN,N,,,1000,0.012088138260059993
8,Fact or Fiction,Commander 2019,NM,EN,N,,,1000,0.01
8,Faithless Looting,Commander 2019,NM,EN,N,,,1000,0.012088138260059991
8,Farseek,Commander 2019,NM,EN,N,,,1000,0.10011199504628292
8,Feldon of the Third Path,Commander 2019,NM,EN,N,,,1000,0.04108438597863043
8,Foul Orchard,Commander 2019,NM,EN,N,,,1000,0.01
8,Full Flowering,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,"Garruk, Primal Hunter",Commander 2019,NM,EN,N,,,1000,0.17220296793734588
8,Geier Reach Sanitarium,Commander 2019,NM,EN,N,,,1000,0.11623541066010629
8,"Geth, Lord of the Vault",Commander 2019,NM,EN,N,,,1000,0.04108438597863043
8,Giant Adephage,Commander 2019,NM,EN,N,,,1000,0.01756727971872461
8,Gift of Doom,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,Golgari Rot Farm,Commander 2019,NM,EN,N,,,1000,0.01
8,Graypelt Refuge,Commander 2019,NM,EN,N,,,1000,0.01
8,Wall of Reverence,Commander 2013,NM,EN,N,,,1000,0.09252544820152676
8,War Cadence,Commander 2013,NM,EN,N,,,1000,0.013667446741831856
8,"Gisela, Blade of Goldnight",Commander 2015,NM,EN,N,,,1000,8.183103658536584
8,Goblin Electromancer,Commander 2015,NM,EN,N,,,1000,0.03147134767547686
8,Grim Haruspex,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,Delirium,Mirage,NM,EN,N,,,1000,0.01186377766427641
8,Deflecting Swat,Commander 2020,NM,EN,N,,,1000,20.245211538461536
8,Skirk Fire Marshal,Duel Decks: Elves vs. Goblins,NM,EN,N,,,1000,0.7350923055943083
8,Skirk Prospector,Duel Decks: Elves vs. Goblins,NM,EN,N,,,1000,0.01186377766427641
8,Golgari Charm,Commander 2015,NM,EN,N,,,1000,0.03152151412500641
8,Grimoire of the Dead,Commander 2019,NM,EN,N,,,1000,0.04108438597863043
8,"Grismold, the Dreadsower",Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,Guttersnipe,Commander 2019,NM,EN,N,,,1000,0.01
8,"Emrakul, the Aeons Torn",Rise of the Eldrazi Promos,NM,EN,N,,,1000,10.709814682003307
8,Hedron Archive,Commander 2019,NM,EN,N,,,1000,0.04750192148104921
8,Hooded Hydra,Commander 2019,NM,EN,N,,,1000,0.04108438597863043
8,Hour of Reckoning,Commander 2019,NM,EN,N,,,1000,0.01849822498835348
8,Idol of Oblivion,Commander 2019,NM,EN,N,,,1000,0.13246637709620615
8,In Garruk's Wake,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,Increasing Vengeance,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,Intangible Virtue,Commander 2019,NM,EN,N,,,1000,0.01
8,Jace's Sanctum,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,"K'rrik, Son of Yawgmoth",Commander 2019,NM,EN,N,,,1000,1.3990160826602438
8,Lightning Greaves,Commander 2019,NM,EN,N,,,1000,0.8239656736532658
8,Llanowar Wastes,Commander 2019,NM,EN,N,,,1000,0.01849822498835348
8,Meteor Golem,Commander 2019,NM,EN,N,,,1000,0.01
8,Mimic Vat,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,Mire in Misery,Commander 2019,NM,EN,N,,,1000,0.01
8,Momentous Fall,Commander 2019,NM,EN,N,,,1000,0.0152621810784504
8,Myriad Landscape,Commander 2019,NM,EN,N,,,1000,0.01
8,Mystic Monastery,Commander 2019,NM,EN,N,,,1000,0.01
8,Ob Nixilis Reignited,Commander 2019,NM,EN,N,,,1000,0.04108438597863043
8,Ohran Frostfang,Commander 2019,NM,EN,N,,,1000,3.8756055347091936
8,Overseer of the Damned,Commander 2019,NM,EN,N,,,1000,0.01849822498835348
8,Overwhelming Stampede,Commander 2019,NM,EN,N,,,1000,0.11764650382167763
8,Pendant of Prosperity,Commander 2019,NM,EN,N,,,1000,0.01849822498835348
8,Phyrexian Rebirth,Commander 2019,NM,EN,N,,,1000,0.013440888543891126
8,Plaguecrafter,Commander 2019,NM,EN,N,,,1000,0.016872415741257273
8,Prismatic Strands,Commander 2019,NM,EN,N,,,1000,0.01
8,Putrefy,Commander 2019,NM,EN,N,,,1000,0.01
8,Rakdos Carnarium,Commander 2019,NM,EN,N,,,1000,0.01
8,Ral Zarek,Commander 2019,NM,EN,N,,,1000,0.033336332018276585
8,Rampaging Baloths,Commander 2019,NM,EN,N,,,1000,0.013440888543891126
8,Reality Shift,Commander 2019,NM,EN,N,,,1000,0.06818981186178151
8,Road of Return,Commander 2019,NM,EN,N,,,1000,0.012537799538605652
8,Rogue's Passage,Commander 2019,NM,EN,N,,,1000,0.015491263867835503
8,Sakura-Tribe Elder,Commander 2019,NM,EN,N,,,1000,0.0321245441152918
8,Sanctum of Eternity,Commander 2019,NM,EN,N,,,1000,0.1693431640550903
8,Scroll of Fate,Commander 2019,NM,EN,N,,,1000,0.016872415741257273
8,Second Harvest,Commander 2019,NM,EN,N,,,1000,0.02686347316854161
8,Sevinne's Reclamation,Commander 2019,NM,EN,N,,,1000,0.6542533856577564
8,Shamanic Revelation,Commander 2019,NM,EN,N,,,1000,0.02686347316854161
8,Shrine of the Forsaken Gods,Commander 2019,NM,EN,N,,,1000,0.013440888543891126
8,Simic Growth Chamber,Commander 2019,NM,EN,N,,,1000,0.01
8,Sol Ring,Commander 2019,NM,EN,N,,,1000,0.41875079170116014
8,Strionic Resonator,Commander 2019,NM,EN,N,,,1000,0.6580107212606855
8,Sudden Substitution,Commander 2019,NM,EN,N,,,1000,0.030321167576989865
8,Sun Titan,Commander 2019,NM,EN,N,,,1000,0.03082038720317972
8,Sunken Hollow,Commander 2019,NM,EN,N,,,1000,0.11623541066010629
8,"Talrand, Sky Summoner",Commander 2019,NM,EN,N,,,1000,0.014349011087332206
8,Temple of the False God,Commander 2019,NM,EN,N,,,1000,0.01
8,Tempt with Discovery,Commander 2019,NM,EN,N,,,1000,0.03743105146779635
8,Frantic Search,Commander 2020,NM,EN,N,,,1000,0.01
8,Tezzeret's Gambit,Commander 2019,NM,EN,N,,,1000,0.01
8,The Eldest Reborn,Commander 2019,NM,EN,N,,,1000,0.012312812145512591
8,Thespian's Stage,Commander 2019,NM,EN,N,,,1000,0.09252544820152676
8,"Trostani, Selesnya's Voice",Commander 2019,NM,EN,N,,,1000,0.05050922813829916
8,Frontier Bivouac,Commander 2020,NM,EN,N,,,1000,0.010746666395625276
8,Ajani's Pridemate,War of the Spark,NM,EN,N,,,1000,0.010746666395625278
8,"Ajani, the Greathearted",War of the Spark,NM,EN,N,,,1000,0.07063744248795638
8,Angrath's Rampage,War of the Spark,NM,EN,N,,,1000,0.01
8,Burning Prophet,War of the Spark,NM,EN,N,,,1000,0.01
8,Caged Sun,Commander 2014,NM,EN,N,,,1000,2.9397551594746725
8,"Kalemne, Disciple of Iroas",Commander 2015,NM,EN,N,,,1000,0.05636679884345502
8,Ajani Unyielding,Commander 2020,NM,EN,N,,,1000,0.08300617025391656
8,Frontier Warmonger,Commander 2020,NM,EN,N,,,1000,0.023469839463603082
8,"Akim, the Soaring Wind",Commander 2020,NM,EN,N,,,1000,0.09751698860671876
8,"Akroma, Angel of Wrath",Commander 2020,NM,EN,N,,,1000,0.24528136782715168
8,Winds of Qal Sisma,Fate Reforged,NM,EN,N,,,1000,0.01
8,Ol' Buzzbark,Unstable,NM,EN,N,,,1000,0.03588550810528274
8,"Alesha, Who Smiles at Death",Commander 2020,NM,EN,N,,,1000,0.013899857176231918
8,Ambition's Cost,Commander 2020,NM,EN,N,,,1000,0.01186377766427641
8,Angel of Finality,Commander 2020,NM,EN,N,,,1000,0.024674534193990974
8,Animist's Awakening,Commander 2020,NM,EN,N,,,1000,0.0152621810784504
8,Arcane Signet,Commander 2020,NM,EN,N,,,1000,0.38277530074116767
8,Archon of Valor's Reach,Commander 2020,NM,EN,N,,,1000,0.023469839463603082
8,Artifact Mutation,Commander 2020,NM,EN,N,,,1000,0.0152621810784504
8,Azorius Chancery,Commander 2020,NM,EN,N,,,1000,0.01
8,Azorius Signet,Commander 2020,NM,EN,N,,,1000,0.044268603679848396
8,Battlefield Forge,Commander 2020,NM,EN,N,,,1000,0.1437253682819087
8,Beast Whisperer,Commander 2020,NM,EN,N,,,1000,0.6393181850837326
8,Beast Within,Commander 2020,NM,EN,N,,,1000,0.2178051346269155
8,Blighted Woodland,Commander 2020,NM,EN,N,,,1000,0.01
8,Bonder's Ornament,Commander 2020,NM,EN,N,,,1000,0.01
8,Boros Signet,Commander 2020,NM,EN,N,,,1000,0.01
8,"Brallin, Skyshark Rider",Commander 2020,NM,EN,N,,,1000,0.23877098225549925
8,Cairn Wanderer,Commander 2020,NM,EN,N,,,1000,0.01
8,Call the Coppercoats,Commander 2020,NM,EN,N,,,1000,0.0152621810784504
8,Canopy Vista,Commander 2020,NM,EN,N,,,1000,0.32076927503006963
8,Cartographer's Hawk,Commander 2020,NM,EN,N,,,1000,0.042405198896196414
8,Caves of Koilos,Commander 2020,NM,EN,N,,,1000,0.044268603679848396
8,"Cazur, Ruthless Stalker",Commander 2020,NM,EN,N,,,1000,0.21209015629915418
8,"Chandra, Flamecaller",Commander 2020,NM,EN,N,,,1000,0.014287942663199596
8,Chaos Warp,Commander 2020,NM,EN,N,,,1000,0.36765717923242053
8,Cinder Glade,Commander 2020,NM,EN,N,,,1000,0.21209015629915418
8,Cleansing Nova,Commander 2020,NM,EN,N,,,1000,0.12335244608363838
8,Command Tower,Commander 2020,NM,EN,N,,,1000,0.01
8,Crop Rotation,Commander 2020,NM,EN,N,,,1000,0.04108438597863043
8,Cultivate,Commander 2020,NM,EN,N,,,1000,0.04087384195295739
8,Darkwater Catacombs,Commander 2020,NM,EN,N,,,1000,0.024674534193990974
8,Deadbridge Chant,Commander 2020,NM,EN,N,,,1000,0.04108438597863043
8,Deadly Rollick,Commander 2020,NM,EN,N,,,1000,8.67664727954972
8,Deadly Tempest,Commander 2020,NM,EN,N,,,1000,0.024674534193990974
8,Despark,Commander 2020,NM,EN,N,,,1000,0.01186377766427641
8,Dismantling Wave,Commander 2020,NM,EN,N,,,1000,0.012088138260059993
8,Dualcaster Mage,Commander 2020,NM,EN,N,,,1000,0.0152621810784504
8,"Etali, Primal Storm",Commander 2020,NM,EN,N,,,1000,0.07063744248795638
8,Ethereal Forager,Commander 2020,NM,EN,N,,,1000,0.03982436797789243
8,Ever After,Commander 2020,NM,EN,N,,,1000,0.01
8,Exotic Orchard,Commander 2020,NM,EN,N,,,1000,0.0152621810784504
8,Fierce Guardianship,Commander 2020,NM,EN,N,,,1000,22.923115384615386
8,Flawless Maneuver,Commander 2020,NM,EN,N,,,1000,4.456071763602252
8,"Gavi, Nest Warden",Commander 2020,NM,EN,N,,,1000,0.08374417817654195
8,Gavony Township,Commander 2020,NM,EN,N,,,1000,0.21209015629915418
8,Genesis Hydra,Commander 2020,NM,EN,N,,,1000,0.0152621810784504
8,Grim Backwoods,Commander 2020,NM,EN,N,,,1000,0.01
8,Harmonize,Commander 2020,NM,EN,N,,,1000,0.013985157154673192
8,Hornet Queen,Commander 2020,NM,EN,N,,,1000,0.08608844619663386
8,Izzet Signet,Commander 2020,NM,EN,N,,,1000,0.024674534193990974
8,Krosan Verge,Commander 2020,NM,EN,N,,,1000,0.01
8,Lifecrafter's Bestiary,Commander 2020,NM,EN,N,,,1000,0.13342819410595558
8,Lightning Greaves,Commander 2020,NM,EN,N,,,1000,1.0312330438174393
8,Llanowar Wastes,Commander 2020,NM,EN,N,,,1000,0.01849822498835348
8,Magus of the Wheel,Commander 2020,NM,EN,N,,,1000,0.024674534193990974
8,Manascape Refractor,Commander 2020,NM,EN,N,,,1000,0.1287916537723238
8,Molten Echoes,Commander 2020,NM,EN,N,,,1000,0.04957123269407092
8,Mulch,Commander 2015,NM,EN,N,,,1000,0.01
8,Grisly Salvage,Commander 2020,NM,EN,N,,,1000,0.01
8,Growth Spiral,Commander 2020,NM,EN,N,,,1000,0.01
8,Gruul Turf,Commander 2020,NM,EN,N,,,1000,0.01
8,"Haldan, Avid Arcanist",Commander 2020,NM,EN,N,,,1000,0.24351279706751242
8,Halimar Depths,Commander 2020,NM,EN,N,,,1000,0.01
8,Stronghold Rats,Future Sight,NM,EN,N,,,1000,0.024674534193990974
8,Tarmogoyf,Future Sight,NM,EN,N,,,1000,33.14999999999999
8,Jirina Kudro,Commander 2020,NM,EN,N,,,1000,0.2589681184618805
8,"Kalamax, the Stormsire",Commander 2020,NM,EN,N,,,1000,0.3922785236907821
8,"Karametra, God of Harvests",Commander 2020,NM,EN,N,,,1000,0.1838404771583351
8,"Kathril, Aspect Warper",Commander 2020,NM,EN,N,,,1000,0.35679006459725665
8,"Kelsien, the Plague",Commander 2020,NM,EN,N,,,1000,0.3175345389074941
8,Kessig Wolf Run,Commander 2020,NM,EN,N,,,1000,0.11623541066010629
8,Knight of the White Orchid,Commander 2020,NM,EN,N,,,1000,0.07063744248795638
8,Kodama's Reach,Commander 2020,NM,EN,N,,,1000,0.11553216604898504
8,Accorder Paladin,Mirrodin Besieged,NM,EN,N,,,1000,0.01
8,Katabatic Winds,Visions,NM,EN,N,,,1000,0.05743070399136405
8,Mossfire Valley,Commander 2020,NM,EN,N,,,1000,0.0152621810784504
8,Mulldrifter,Commander 2020,NM,EN,N,,,1000,0.01
8,Murmuring Mystic,Commander 2020,NM,EN,N,,,1000,0.01
8,Liliana Vess,San Diego Comic-Con 2014,NM,EN,N,,,1000,2.6857954217175477
8,Myriad Landscape,Commander 2020,NM,EN,N,,,1000,0.01
8,"Nahiri, the Harbinger",Commander 2020,NM,EN,N,,,1000,0.06914211770141043
8,Nesting Grounds,Commander 2020,NM,EN,N,,,1000,0.03675983510466845
8,Netherborn Altar,Commander 2020,NM,EN,N,,,1000,0.0152621810784504
